# ---
# experiment_id: BO-5_Zuyang_20251121_140707
# experiment_name: BO-5
# operator_name: Zuyang
# target_compound: MOF
# project_id: None
# sample_type: MOF_synthesis
# solvent: triethylamine/methanol
# temperature_c: 25
# notes: synthesize 2 vials
# created_at: 2025-11-21T14:07:07.120167
# instrument_serial: 2
# measurement_timestamp: 2025-11-21T14:18:09.523505
# well_id: B1
# slot: Well B1 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 50000
# scans_averaged: 10
# boxcar_width: 10
# dark_id: dark_20251121_140753
# white_id: white_20251121_140805
# wavelength_unit: nm
# absorbance_unit: a.u.
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 2.4
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 3.8
# solvent_name: triethylamine/methanol
# solvent_vol_ml: 1.8
# total_volume_ml: 7.999999999999999
# ---
wavelength_nm,0 min,0 min-2,0 min-3,5 min,5 min-2,5 min-3,10 min,10 min-2,10 min-3,15 min,15 min-2,15 min-3,20 min,20 min-2,20 min-3,25 min,25 min-2,25 min-3,30 min,30 min-2,30 min-3,35 min,35 min-2,35 min-3,40 min,40 min-2,40 min-3,45 min,45 min-2,45 min-3,50 min,50 min-2,50 min-3,55 min,55 min-2,55 min-3,60 min,60 min-2,60 min-3
194.0,0.0635332683494506,0.0699917484995731,0.0712398890414594,0.0655786418105393,0.0740799325991035,0.0817705118383307,0.0773672149728201,0.086866300073349,0.1036896827330919,0.1040661562486593,0.1184364197886842,0.1211704169678382,0.1329593571943949,0.1350408237484225,0.146430235711249,0.143207485881528,0.1621415065483391,0.1598812277816408,0.1664914903574624,0.1629126277753828,0.176072650339565,0.16883250762936,0.1822234075256159,0.1765174384392029,0.1719272718323727,0.1791017796014127,0.1962364292155693,0.1839594348973275,0.1913129927250388,0.1926479917124153,0.192259218394143,0.2004730898471804,0.1912887391881496,0.1818201337887202,0.2001514411154806,0.1945727328080016,0.1828646907501761,0.1980048770998172,0.20010194812531032
194.6,0.0624537017296756,0.0697869317110684,0.0709372548181214,0.0633724304937025,0.0733918930001684,0.0806928333218693,0.0760789467547997,0.0863994194892275,0.102974708736887,0.1025873315655405,0.1165140370122008,0.1201270958691827,0.1309021844940861,0.1327243110648895,0.1472398752106044,0.1404280371029386,0.1624351431474416,0.1599537158260949,0.165915121129713,0.1622573824786587,0.1751507987890101,0.1671711868706462,0.1789192263851944,0.1743279003826467,0.1702368551715456,0.1778128718817848,0.197111402897421,0.1830932988637734,0.1911837918617115,0.1910888268045321,0.1914687566287086,0.1990409050981814,0.1922295589371928,0.1806767380133427,0.2001058190749737,0.1948071759897686,0.1780891994034005,0.1994278382368991,0.20068774934896638
195.1,0.0617066108628766,0.0710123307026863,0.0700956096213586,0.0629347337043822,0.0733125823206641,0.0805398236878748,0.0751437645699777,0.0833448879387082,0.1023082508767747,0.1002835580631608,0.1159482401164212,0.1200975459137602,0.1305767852576813,0.1311844599250638,0.147374292508188,0.1391213361801826,0.1624014030438047,0.1579806643386179,0.1650448613368394,0.1609661983159705,0.1753786523775706,0.1649133910760731,0.1794143549999975,0.1754908354900306,0.1711355601634819,0.1762547338698286,0.1957313025149777,0.1823005876143481,0.1910994925516764,0.1926145778460543,0.1911227617800847,0.199225995935642,0.1883392893034599,0.1814349960233509,0.2001040972719457,0.1943224406392169,0.1764571669006596,0.1966730285293716,0.20129350518830091
195.7,0.0603780822003831,0.0712910182533414,0.0694932794304089,0.062987213602264,0.074001626044547,0.0791918050839583,0.075013731949596,0.0831967570577558,0.1024903209779316,0.0971261377670359,0.1159482659534157,0.1209296971301875,0.1317835160723291,0.1305905327606182,0.1474330222069239,0.1381212410800061,0.1633248914542066,0.1570332046237121,0.163796142156291,0.1599976224744141,0.1751751112615414,0.1626830214408636,0.1791093290587846,0.1772482442865922,0.170535424979706,0.1743398088777637,0.197291315183773,0.1836175970088723,0.1902184000884897,0.1925479776320892,0.1918157897011864,0.1993334829752734,0.1899906428363454,0.1838869071965307,0.1985433427704822,0.1941539452482319,0.1765855498516247,0.197291300731939,0.19956615265829647
196.2,0.0604909671180092,0.0716127614288772,0.0708657603468135,0.0636324902738047,0.0744425569889425,0.0801580730887026,0.0746649307678374,0.0844946165977672,0.1023967575102307,0.0964369427001423,0.1144548795048901,0.1199086662834741,0.1323138748670375,0.1309481950358203,0.1471413580097096,0.1393663192001032,0.1621580019923798,0.1550992783566164,0.1628911570163251,0.1593622951130626,0.1752679966715671,0.1655409177886189,0.1787550401241853,0.1768022659244326,0.1716161446224086,0.1745136248702461,0.1972579700064486,0.1827089729244006,0.1914424598989148,0.1909724944035935,0.1909725065386111,0.1997156790947393,0.1907935843526779,0.182314159767636,0.1998754758849533,0.1913976254001106,0.1759588358427009,0.1970764549941018,0.20074384161912262
196.8,0.0585989846399169,0.0693871864012087,0.0699203478022403,0.0617288376070451,0.0728645539574941,0.0769117952616772,0.0739401254379471,0.0831917787542978,0.0997293062726107,0.0960309549095224,0.1130745059564403,0.1190071857138459,0.1320436938826613,0.1314285940271932,0.1464370603760504,0.1366849584732871,0.1596807764248199,0.1528469482588067,0.160994703938316,0.1586978766466024,0.1740185375131625,0.1642970902924718,0.1770803177122792,0.1760572812561926,0.1689630311636691,0.1746970639007273,0.1966323317344973,0.1801638273601221,0.1913082846700664,0.1902512422617272,0.1888458784235452,0.1987803570512071,0.1891967684034395,0.1822317555973753,0.2005785556455371,0.190955602540756,0.1736796539791928,0.1966323180228372,0.19806315846792832
197.3,0.0597620083538804,0.0689779605236208,0.0689124748714926,0.0634152339564467,0.073354307432274,0.0771408695870963,0.0734039001378813,0.083983416546789,0.1003874413990774,0.0949487560135681,0.1121599637794938,0.1185532809799627,0.1315915757070315,0.1304962676637726,0.1436703958443805,0.1345132874042006,0.1599530417776573,0.1536210737743759,0.1605387597509299,0.1597512094297317,0.1745467267585141,0.1641514431833545,0.1768699796246422,0.1774159269946091,0.1684526038119337,0.1746093470145617,0.1957202090993378,0.1801350905959966,0.1912285631532745,0.1909900004705886,0.1871910176603338,0.1982700786962665,0.1887411100326594,0.1805158760610739,0.1995285616516245,0.1926625311088253,0.1742128516187557,0.1962465295700369,0.19798356423661034
197.9,0.0567382568811973,0.0695299132333355,0.0665616775459322,0.0618924720848668,0.0703724460864951,0.0757248933073011,0.0717694520403199,0.0825763051611825,0.0988230875455505,0.0941726257885241,0.1119014072906251,0.1196436978388851,0.1300870026804364,0.1303103705166579,0.1436196742021836,0.1340501123238378,0.1594950498000457,0.1520716674084834,0.1606514928406995,0.1610110188498552,0.1746923561259103,0.1645825152174516,0.1756419947577853,0.1753940236270514,0.1685494457849846,0.1764694514442684,0.1945227935197855,0.1807560405935495,0.1918544393053987,0.1913827107210416,0.1866087916821694,0.1985127441136406,0.1886483125421554,0.1798369130167823,0.19960335603141,0.1922836608808412,0.1737036233201213,0.1959064372491657,0.19829494737934023
198.4,0.057146954590077,0.0681366133542325,0.0661666777896109,0.0612805931828476,0.0714291122302113,0.0760095916186603,0.0726018724534295,0.0818368540121961,0.0995804634786985,0.0924328282738079,0.1128596831636454,0.119923745230196,0.1313382118063157,0.1313750505279735,0.142115796953609,0.1354461089811157,0.1606686974530022,0.152471012171418,0.1623862734039171,0.1622873704722914,0.1732425311925693,0.164408706274516,0.1774204532243306,0.1744408053824845,0.1670800229039766,0.1757036529525174,0.1933760439372326,0.1807300531924328,0.1924846778025729,0.1911087602946604,0.1860659514962172,0.1997967108616098,0.1869023403490176,0.1778917173948215,0.1986554876531751,0.1932910230464871,0.1745425355429042,0.195249610009647,0.19689564964341197
199.0,0.0577311412308041,0.0672764683081491,0.0637583588817901,0.0611383433619897,0.0714597212112245,0.0755550453513823,0.0731827183824035,0.08014395670717,0.0972397296184577,0.091666145016845,0.1118091855743257,0.1196370718681712,0.1311747367381707,0.1301528720886831,0.1410791231574624,0.1319061181642964,0.1598714843041855,0.1506028505755578,0.1633988173155744,0.161278961016021,0.1721438672247507,0.1660830674711329,0.1765833085272786,0.174156131323188,0.1671931934577217,0.1752871383059444,0.1930361814291674,0.1794322120124012,0.1911863290780565,0.1912702210519749,0.1852695133099759,0.1994879002570843,0.1865958332907923,0.1779647338407388,0.1985481654336043,0.1920261456894757,0.1747212761413726,0.1943864857108955,0.19837748697493474
