# ---
# experiment_id: BO_4_Zuyang_20251117_190856
# experiment_name: BO_4
# operator_name: Zuyang
# target_compound: MOF
# project_id: None
# sample_type: MOF_synthesis
# solvent: triethylamine/methanol
# temperature_c: 25
# notes: synthesize 5 vials
# created_at: 2025-11-17T19:08:56.108539
# instrument_serial: 2
# measurement_timestamp: 2025-11-17T19:30:57.853703
# well_id: B5
# slot: Well B5 form UWSUNLab 10 Well Plate 14000 µL on slot 5
# pixels: 2068
# integration_time_us: 50000
# scans_averaged: 10
# boxcar_width: 10
# dark_id: dark_20251117_190936
# white_id: white_20251117_190948
# wavelength_unit: nm
# absorbance_unit: a.u.
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 2
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 1.3
# solvent_name: triethylamine/methanol
# solvent_vol_ml: 4.7
# total_volume_ml: 8.0
# ---
wavelength_nm,0 min,0 min-2,0 min-3,15 min,15 min-2,15 min-3,30 min,30 min-2,30 min-3,45 min,45 min-2,45 min-3,60 min,60 min-2,60 min-3,75 min,75 min-2,75 min-3,90 min,90 min-2,90 min-3,105 min,105 min-2,105 min-3,120 min,120 min-2,120 min-3,135 min,135 min-2,135 min-3,150 min,150 min-2,150 min-3,165 min,165 min-2,165 min-3,180 min,180 min-2,180 min-3
194.0,0.0132820849233464,0.016414970737873,0.0203113890914728,0.0420724448823578,0.0513064297890981,0.0476737283009207,0.1119168160836281,0.1124707146935375,0.1076161207355575,0.1492446594831643,0.1446977700733704,0.1399254285175589,0.1564030948359807,0.1680205597519591,0.1650989451944883,0.166303837353382,0.1785899288593831,0.1720609671467493,0.1651470669036297,0.1683356272979572,0.1721343250870224,0.1680447688197444,0.1697197439312269,0.1682628884445177,0.1777715010725712,0.1752762138178632,0.1796586458567881,0.1635615419943687,0.1626034497182841,0.1723789476141088,0.1750545751179716,0.1761886877662451,0.175079177953789,0.1655564390886141,0.1667625880346117,0.1593853029525849,0.1543088396051284,0.1734325222158937,0.16724599769681123
194.6,0.0145949782602352,0.0156612726497438,0.019885394049154,0.0419285000143512,0.0513875388923256,0.0469907202719744,0.1121746208658079,0.1120079770635965,0.1059694529053893,0.1512089271519668,0.1478488013441937,0.1405824240841552,0.1543196939204738,0.1709793317389602,0.1667068711445464,0.166517957359511,0.1793605312809491,0.1719345114227257,0.1653861823368806,0.1687903896841047,0.1695505093323791,0.1657631128332356,0.168505666324392,0.1654803968621832,0.1769355216026206,0.1749089443902562,0.1808220371326398,0.1625696124371994,0.1621954709488397,0.1751015254387957,0.1744278349689319,0.1746202225754647,0.1764521477101081,0.1636002683004547,0.165292024904622,0.1589351732101566,0.1523956836360487,0.1727001672847601,0.16793684203286263
195.1,0.0142532364169833,0.0164735820554283,0.019710068603238,0.0415036408978053,0.0511817127489127,0.0457725870029598,0.1115112358815822,0.1109818777598534,0.1047798918877738,0.1517837942257141,0.1474470275823112,0.1385326366979171,0.1553297226484505,0.1728495692307105,0.1695073853352369,0.1672317084216819,0.1798743033351289,0.1738361041416202,0.1639093307686313,0.1682519804531678,0.1690885208079292,0.1655673410367965,0.1686003249649986,0.1692513612799601,0.1766671387188338,0.1728261061203756,0.180948621193864,0.1624866653915894,0.1615713036689816,0.1729668739352402,0.1739772271111336,0.1762886224149193,0.1779234239386669,0.1637025623142896,0.1629221648978895,0.1593594589607753,0.1503333745214975,0.173272106993137,0.16985677645917213
195.7,0.0125384600019841,0.0168963269932746,0.0189299710542515,0.0407934186989584,0.0498705236467604,0.0440380173391203,0.1101139168983396,0.111152916203914,0.1031844152751872,0.1509299079810244,0.1477407228122439,0.1399329344236435,0.1556028418802728,0.1713994456238786,0.1704352494936205,0.1683306997083488,0.1804562146486813,0.1746289049352932,0.1639711704056796,0.1696105271208236,0.1676010913633227,0.1654194932087752,0.1680113384153275,0.1678289619722886,0.1749995166317224,0.173842382947931,0.1807848553177308,0.160281771913167,0.1588504852604962,0.172089430452467,0.1750922289545612,0.1772298836399598,0.1771832899710108,0.1641971869246694,0.1635647180011842,0.1594313620596375,0.150097572300496,0.172780571581206,0.1688330634199867
196.2,0.0122487788505881,0.0174100398952677,0.0198068949404081,0.0385914211706084,0.0505894975937598,0.0440606710987073,0.1112797721300936,0.1113190482887452,0.1016609567729115,0.1517794481677214,0.1479783565246889,0.1395718977106638,0.1551138812434092,0.1695666891325994,0.170533992656646,0.1678846073927747,0.1787182241318759,0.1745841069287128,0.1646731975420956,0.1683325323655984,0.1686015120191789,0.1652067909777966,0.1680861143170571,0.1699713447401428,0.1736757732534445,0.1736530781178215,0.1801664403623847,0.1602079793342978,0.158978202367915,0.1711650397897587,0.1757222044416828,0.1762239147205263,0.1785805424820688,0.164251273536254,0.1641180914851965,0.1615515590117746,0.1494776326769216,0.1725882915147052,0.16705721445137336
196.8,0.0134707626444439,0.0171844109557348,0.020428803825714,0.0398967963824277,0.0510420477638281,0.046230469443576,0.1121285963052497,0.1118192900859244,0.1029445779580049,0.1502633295803344,0.1465634259878591,0.1395863776097289,0.1536544368181819,0.1696038592573777,0.1696038358750471,0.1688980663898008,0.1785241485587261,0.1731500160951821,0.1629448709920503,0.1699571651702558,0.1699571753341943,0.1664368627468748,0.1703107596390429,0.1703107691398943,0.1735062285307781,0.1738627238956582,0.1792457373954746,0.1577589999446519,0.1584469114971228,0.1713732966679532,0.1770845360714454,0.1752917030336299,0.1785241421065699,0.1650367265319376,0.1646873727636095,0.1601713770321684,0.1499256511482623,0.1731500290325165,0.16678763867478943
197.3,0.014436700950998,0.0172423998726116,0.0203281874863312,0.0402040297929243,0.052372360490811,0.0479005253213982,0.1122651291417248,0.1110103335269733,0.1035009213819987,0.1511167608152946,0.1481494995066077,0.1418469532325594,0.1542511951472684,0.171754094035106,0.1732632495672031,0.1667826000438095,0.1769598815589896,0.1721472863169053,0.1643716972738394,0.1687730516832053,0.1699021409152648,0.1659200290361543,0.1700543379425978,0.167884881216436,0.1747777140942531,0.175151639362351,0.1794640945394623,0.1581060660948953,0.1565853293982809,0.1702066031531114,0.1759666335475414,0.1744260786893746,0.1788644316467291,0.164436136862003,0.1631926773292301,0.1581695464779115,0.1506797208893962,0.17232216622072,0.16551093486602816
197.9,0.0140165095375791,0.0161793460260581,0.0198385539569664,0.0375981779576757,0.052007843739646,0.0468388156098458,0.110338291902006,0.110263463927942,0.1040623823969277,0.1497806568024341,0.1472077083467499,0.1409416455811235,0.1536481911308503,0.1723102838316769,0.1714913343570988,0.1659291805576714,0.1773874909646357,0.1720515074629163,0.1649100541619589,0.1674623646303943,0.1683164810739338,0.1652495044185847,0.1703302444785265,0.1674197016925121,0.1776057818496135,0.1752104637898179,0.1788303109821752,0.1562596530444929,0.1555949560008344,0.1682309730884694,0.1764718193521773,0.1737796126423477,0.1769512132050931,0.163343628130428,0.1642743373745153,0.1573836803252533,0.1518746950146625,0.1703302773095491,0.16580168499984332
198.4,0.012835838544786,0.0162785050697189,0.0185938750356234,0.0375592898423799,0.0509051049505678,0.0460755912518957,0.1104183144559036,0.1088298460499937,0.1018617242944602,0.1484522845577305,0.1488361791654575,0.1409632529206144,0.1536948201270975,0.1715137580753344,0.1704713286351707,0.1657796671704292,0.1778429283350585,0.1709603311054617,0.1647718725146083,0.1695798292791472,0.1674645452171062,0.1639338483166937,0.1682459855654182,0.1659689007531727,0.1776484537728181,0.1722171925858378,0.1768714737612498,0.1557644747898785,0.1536335070114362,0.1680135104245509,0.1742486606004178,0.1721532165305739,0.1765050529094266,0.1616167593318343,0.1629929926730544,0.1572665358535201,0.1504158718847744,0.1684151672534074,0.1644155467432883
199.0,0.0137475251122275,0.0184720250800047,0.0194826568606228,0.0380255672251693,0.0498627251815248,0.044849266399651,0.1094992239688966,0.1099387651061811,0.1013026600884589,0.1487080721389354,0.1491089410474732,0.1402948986294719,0.1514415370673007,0.1720868365382765,0.1688008405408335,0.1646240833638012,0.178305161237472,0.1739514863116716,0.1649567334562891,0.1703143597458971,0.1672925960539134,0.1639595115398961,0.1685490961664048,0.1658729072031042,0.1770201284550099,0.1709887403412235,0.1766780994094283,0.1555742233626919,0.1529765868303216,0.1677947466591238,0.1751422866569041,0.1719177321848789,0.1753978807983437,0.1605694984161028,0.1643747490448177,0.1548420630757877,0.1470283060236188,0.1695569665252782,0.16537295887956277
