# ---
# experiment_id: BO_2_Zuyang_20251110_094119
# experiment_name: BO_2
# operator_name: Zuyang
# target_compound: MOF
# project_id: None
# sample_type: MOF_synthesis
# solvent: triethylamine/methanol
# temperature_c: 25
# notes: synthesize 5 vials
# created_at: 2025-11-10T09:41:19.759794
# instrument_serial: 2
# measurement_timestamp: 2025-11-10T10:01:11.378346
# well_id: B4
# slot: Well B4 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 50000
# scans_averaged: 10
# boxcar_width: 10
# dark_id: dark_20251110_094156
# white_id: white_20251110_094209
# wavelength_unit: nm
# absorbance_unit: a.u.
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 0.2
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 4.5
# solvent_name: triethylamine/methanol
# solvent_vol_ml: 3.3
# total_volume_ml: 8.0
# ---
wavelength_nm,0 min,0 min-2,0 min-3,15 min,15 min-2,15 min-3,30 min,30 min-2,30 min-3,45 min,45 min-2,45 min-3,60 min,60 min-2,60 min-3,75 min,75 min-2,75 min-3,90 min,90 min-2,90 min-3,105 min,105 min-2,105 min-3,120 min,120 min-2,120 min-3,135 min,135 min-2,135 min-3,150 min,150 min-2,150 min-3,165 min,165 min-2,165 min-3,180 min,180 min-2,180 min-3
194.0,-0.0232522188138919,-0.0338847589881666,-0.0081269074783704,-0.0080563588247685,-0.0153740188515192,-0.0168145978241359,-0.0031751577383794,-0.0152907759798151,0.0020215055669042,0.0060548800966542,-0.0066854991986397,0.0118953876782087,0.0201730109281648,0.0092001205423317,0.0171718246863102,0.0440838134742188,0.0295030206507576,0.029810822626789,0.0562324884219167,0.0338944380735327,0.0383935344286789,0.0639080348405849,0.0511574343956285,0.0509796329083807,0.0593523467144119,0.0498011681894936,0.0606727457155474,0.0692868885349018,0.0551702654502539,0.0617982072366084,0.0734035040175736,0.0600945578932144,0.056265202133966,0.0803524824004553,0.0659779475947743,0.0663629857939,0.0824156170598097,0.0616821681606213,0.0788848281420146
194.6,-0.0235049510334574,-0.0343375770748641,-0.007505949535517,-0.0083338406503015,-0.0148464185256019,-0.0170138016489645,-0.0036772574832402,-0.0149550565022291,0.0024972702300589,0.0051055363883001,-0.0060671860149716,0.0123313846166428,0.0202089565948543,0.0091623995956936,0.0173916011322009,0.0439904832052231,0.029313247386629,0.0288324391994889,0.0551418161354891,0.0341507284327311,0.0373242327703288,0.0639740923033189,0.0508237125855758,0.0503816772504311,0.0588591125847585,0.0500661526645098,0.057573705858727,0.0700737202706965,0.0540582406754054,0.0604066802436824,0.0750559562458002,0.0591810627950294,0.0550141878468366,0.0799608639241063,0.0652786112323109,0.0678338116186513,0.0817891551093526,0.0622839890323106,0.07908334421013946
195.1,-0.0239181002613256,-0.0331175684620546,-0.0066372857819008,-0.007463083461813,-0.0147190264516592,-0.0175825443902472,-0.0040959829412142,-0.0143730806761939,0.0016943735801125,0.006053419366343,-0.0054160189390777,0.0128311128154202,0.0205664067244506,0.008979270005746,0.0181495031680961,0.0454901533702848,0.0294716604201638,0.029884161481868,0.0547397812260844,0.0366578405625537,0.0357007162081062,0.0636806432289719,0.0511338388313475,0.0504379104403815,0.0572755680064255,0.0509481577174817,0.0570244838524378,0.0699552028901106,0.0546305251343336,0.0602370569925406,0.0757644243283297,0.0602212391525916,0.0539600925376247,0.0784428730092991,0.0668146106350325,0.0681164238257238,0.0826998347198198,0.0625032273309109,0.07892116942647762
195.7,-0.0238732457610851,-0.0331157740416418,-0.00576189278493,-0.0063735052519317,-0.014142642033487,-0.0160179548257984,-0.0042425031671881,-0.0146122327658842,0.0016183352342706,0.0065725697497616,-0.0045360764978568,0.0133601639448313,0.0193803773149288,0.0097323860350102,0.0169061482547579,0.0477205137390278,0.0310686445894816,0.0304897137147294,0.0544235525967294,0.0353768591923832,0.0339748760914722,0.062973967434284,0.0517420232886924,0.0505589424940145,0.0565684460279113,0.051620548858668,0.0577989054146858,0.0691590182689921,0.0545152432114705,0.0621330870408543,0.0783303716819377,0.0615423224414218,0.0535075249547302,0.0796565193775244,0.06635383972084,0.0684639316205464,0.0818324316300632,0.0632857815166456,0.07936509294660198
196.2,-0.022315565606529,-0.0330103912769702,-0.0064666957842708,-0.0066620706217404,-0.0128552629243609,-0.0170457844430646,-0.0034205845163156,-0.0143163140925224,0.0023110403418693,0.0080653545810484,-0.0027246150541754,0.013133104001348,0.0190473324748166,0.0097254624004409,0.0169523302357729,0.0479080519132981,0.0311659045062225,0.0305412339723434,0.0545288960575308,0.0340738760881829,0.0347609204964826,0.0622278791333034,0.0520174319304003,0.0510794131331409,0.0560608033696482,0.0507671481893658,0.0570247999279315,0.069320589708107,0.0545738586818984,0.0612066193227354,0.0779528256124418,0.0607957364889594,0.0530023403576416,0.0799988363466791,0.0668303411723461,0.0697241044652294,0.0809378622383117,0.0629915450502696,0.08049198138988314
196.8,-0.0237470529406389,-0.0325232767175838,-0.0056438073542084,-0.0083058234209556,-0.013782986966805,-0.0177961203596037,-0.0042036979136894,-0.0143873295574124,0.0016052799801685,0.0072812787685807,-0.0027586586889344,0.0123897291283596,0.0195132502695027,0.011320449966787,0.0160447729707985,0.0476087356501139,0.0312045461574149,0.0309810159455072,0.0555758936784016,0.0359254228546638,0.0350222102316288,0.0622486756537948,0.0520429020093674,0.0515740474406222,0.056522874570971,0.0508716181949468,0.0572345036488323,0.069025571301209,0.0548669762991023,0.0600926426237664,0.0786446051486966,0.0598537348796547,0.0534526449355816,0.0813966403098291,0.0658659942694022,0.070002413545673,0.0813966679690712,0.0622486396466735,0.08014357539656639
197.3,-0.0241267725986919,-0.0316455410661955,-0.0062067473962354,-0.0086367391273402,-0.0150303571095746,-0.0171039100533088,-0.0051069707278668,-0.0136176615100983,0.000780742071311,0.0072178467523577,-0.0019180850206576,0.0132234161037913,0.0202647698219429,0.0118918368417387,0.016736422165518,0.0488134164092008,0.0309013449802561,0.0301868201981117,0.0564906734746238,0.0367159820644294,0.0356023812578429,0.061936353546254,0.0526567249163559,0.0507956045973029,0.0571037291023799,0.0517900941249321,0.0578054696327204,0.0691298908178636,0.0545839769442681,0.0610362633137261,0.0767807147794996,0.0602557225288773,0.0528591878810695,0.0831705373867007,0.0660323411097453,0.0704233429408096,0.0817613524948917,0.0635641594354563,0.0814522449836915
197.9,-0.0250403198402998,-0.0313428620902038,-0.0072833160698903,-0.0086982000925877,-0.0156066828352183,-0.0173593110242799,-0.0047149234654238,-0.0143854230684992,0.0002656123604335,0.0058160379103211,-0.0006189054399543,0.0128944937256416,0.0198518136147378,0.01047895032473,0.0183722493409012,0.0476942700006388,0.0303252459558848,0.0315198088328177,0.055984328385266,0.0345754249113097,0.0347944792202181,0.0611634760024327,0.0536894274348109,0.0511505759246369,0.0571939949667233,0.0506104593588359,0.0562720419857964,0.0678215351750824,0.0542906557087768,0.0596235318077857,0.0778981318065274,0.0599426843339747,0.0536322064023102,0.0829795910865357,0.0671422666309014,0.069420559404848,0.0846047975006332,0.0643770814960721,0.08178759398135042
198.4,-0.0245205578203876,-0.0315296266940935,-0.006239832648519,-0.007851297935649,-0.0166390601883641,-0.0184641773790998,-0.0057836687120862,-0.0154100130477765,0.0003039702142909,0.0068335561206286,-0.0012072091822126,0.0125353699140643,0.0206797167850087,0.0119309107401469,0.0191091071368523,0.0472967371393459,0.0297556919736728,0.0323879022952285,0.055529644890583,0.0366111392778535,0.0344402145425852,0.0625333629961092,0.0533754144017453,0.0522036345471145,0.0561836694936548,0.0506133067604173,0.0557285962294804,0.0687135405561354,0.0551745777718887,0.060128771759184,0.0771577179960209,0.0599134318217142,0.0541961542628812,0.0833693276087118,0.0668866925013967,0.0687428525332407,0.0840819017068271,0.065692422175022,0.07883348582624125
199.0,-0.0254221786542368,-0.0327448757887466,-0.0060677370635908,-0.0088444177831052,-0.0171647547660858,-0.0175457071338039,-0.0070928524987703,-0.0159244308031728,0.0016733506211779,0.0049691986707187,-0.0026333060548954,0.0121463265067444,0.0200143694830581,0.0110773661876898,0.0191848515629578,0.0467138743905963,0.0287683765273904,0.0317438089081434,0.0562544817816389,0.03495455492801,0.0338816345570526,0.0625616401216785,0.0528829483726465,0.0517091124889186,0.0554654310169618,0.0510954639764575,0.0552402748389588,0.0689617358235919,0.0551839801939469,0.0593113829724331,0.0774668725436987,0.0597092191814163,0.0527710117939154,0.0809758530240782,0.0673962518997797,0.0686133820929047,0.0834311112124273,0.0654328766534564,0.0781782958236683
