# ---
# experiment_id: BO_1_Zuyang_20251108_130920
# experiment_name: BO_1
# operator_name: Zuyang
# target_compound: MOF
# project_id: None
# sample_type: MOF_synthesis
# solvent: triethylamine/methanol
# temperature_c: 25
# notes: synthesize 5 vials
# created_at: 2025-11-08T13:09:20.988324
# instrument_serial: 2
# measurement_timestamp: 2025-11-08T13:34:03.949419
# well_id: A5
# slot: Well A5 form UWSUNLab 10 Well Plate 14000 µL on slot 2
# pixels: 2068
# integration_time_us: 50000
# scans_averaged: 10
# boxcar_width: 10
# dark_id: dark_20251108_131215
# white_id: white_20251108_131240
# wavelength_unit: nm
# absorbance_unit: a.u.
# metal_precursor_name: Co+2
# metal_precursor_vol_ml: 2.6
# organic_precursor_name: 2-methylimidazole
# organic_precursor_vol_ml: 5.4
# solvent_name: triethylamine/methanol
# solvent_vol_ml: 0
# total_volume_ml: 8.0
# ---
wavelength_nm,0 min,0 min-2,0 min-3,15 min,15 min-2,15 min-3,30 min,30 min-2,30 min-3,45 min,45 min-2,45 min-3,60 min,60 min-2,60 min-3,75 min,75 min-2,75 min-3,90 min,90 min-2,90 min-3,105 min,105 min-2,105 min-3,120 min,120 min-2,120 min-3,135 min,135 min-2,135 min-3,150 min,150 min-2,150 min-3,165 min,165 min-2,165 min-3,180 min,180 min-2,180 min-3
194.0,0.0806442125171747,0.0850188753149869,0.0879098522118846,0.080982432742852,0.0807076288482465,0.0854032413418695,0.1066354058828743,0.1067700135497818,0.1080059448621173,0.166967116643336,0.1860416790138955,0.1777716561780433,0.2155725886397798,0.2097310188723984,0.2228987415397388,0.2304102925097947,0.2473209251893134,0.2509335857570729,0.2488121646773946,0.2683538416948933,0.2772003036704112,0.2765363309061054,0.2808703513657308,0.2689728270436272,0.2956261144613383,0.3013835828763696,0.2876577685150669,0.3022978904513134,0.3148322491276591,0.2908686940868321,0.2912802965623012,0.3141082497774282,0.3142890904507803,0.3194947855694394,0.3095028982702699,0.3200444336160315,0.3055129418129307,0.3147235902497279,0.29472579058106746
194.6,0.0793476316717427,0.0838241830586121,0.0870861851092186,0.0800079336731095,0.0799253505851273,0.0849923530272228,0.1074539554456684,0.1072780075224153,0.1093056082555331,0.166454041796765,0.1862501800324766,0.1776849782504906,0.2145822469125654,0.2074347853843766,0.2250671789096422,0.2290070296897216,0.2475568010678006,0.2490170418501723,0.2490170469576073,0.2682064937801006,0.2786505406024011,0.2781288400800072,0.2820568889667386,0.2670614233732444,0.2944646547111356,0.3000493827869931,0.285357661986801,0.3036285639122,0.3163929451252886,0.2882831624553337,0.29095993809774,0.3124253371926783,0.3136966472941042,0.3169627652558623,0.3079348278763624,0.3185334809391145,0.3062628206253623,0.3171052985433684,0.29636356713772555
195.1,0.0789626601229531,0.0845363994438949,0.0845568725326369,0.0789626740536471,0.0790637541034469,0.0841680498837942,0.1071438776856355,0.1035783935308423,0.1087644156759357,0.1636568256658974,0.1865544170316903,0.1768750971622616,0.213362945038595,0.2053938895087086,0.2241832903048858,0.2269594583227892,0.2470845618369513,0.2493527297990835,0.2489938101021763,0.2629076410529445,0.2752763362854138,0.2784643286885366,0.2794253021909366,0.2645469415714445,0.293206486514677,0.3013257057137879,0.2824825460031114,0.303150841471195,0.3144390619328788,0.2877460099055812,0.2910271990539169,0.3090499920242281,0.3113562998769629,0.3155528746236417,0.3046775587869009,0.3197902905915517,0.3041341154590954,0.3131548359876909,0.2940679862211881
195.7,0.0805797008769406,0.0824165636972652,0.0834983314975618,0.0805797146086914,0.0802212504987529,0.0828169141693473,0.108302843417979,0.1034876534002671,0.1083453094004611,0.1649796401984026,0.1849847139437464,0.175858338425786,0.2115225422579814,0.2023545137898185,0.2262047396264164,0.2278796058868636,0.2463920222063163,0.2494380076380224,0.2501439776213727,0.2643881975995989,0.2742959435848946,0.2780468399003659,0.2766677486651106,0.2628698498934294,0.294881598355159,0.3023201521698867,0.2794933587968354,0.3029846772827542,0.3139611278414558,0.2869910995012001,0.2929279482139438,0.3093482141784773,0.3110384093164102,0.3161490252360652,0.306657406634351,0.3207658372351907,0.3039832410501101,0.3151220577551711,0.29266816615717145
196.2,0.077327147941761,0.0827611908038971,0.0839232470216969,0.0804463435075943,0.0793325744936618,0.0839035374322247,0.1069471743474393,0.1035911976584695,0.1084679397424163,0.1657138622838072,0.1848930110405168,0.1751002768796031,0.2108357529524327,0.2025673942781105,0.2244668357606118,0.2294564369473895,0.2459800325238332,0.2493153357061573,0.251978932173636,0.2665675712743721,0.2765626833486124,0.2789046473609132,0.2747838492332668,0.2619966695538648,0.2931960939433424,0.303046318463368,0.2793684135767986,0.3025893186239555,0.3164812936298591,0.2860386970195331,0.2924941208456132,0.3062264626658332,0.310492036482813,0.3170207273353181,0.305700265970366,0.3192867158738514,0.3062264590241894,0.3157070925686607,0.29109366571544465
196.8,0.0789820598941353,0.0832945791152318,0.0836042536667032,0.079288690210611,0.0795955375832532,0.0829851253300671,0.1068290265756432,0.103897660657254,0.1055237435880771,0.1651527137272068,0.1869985558953063,0.1765134719900921,0.2116627435005287,0.2013844890651639,0.2230433750406793,0.2316700568812006,0.2476435216309313,0.2485483676403084,0.2494551292505196,0.263288849661727,0.2766104279631027,0.2770938306772373,0.2766104292599333,0.2609524603428695,0.2928540897644097,0.302489719581996,0.2829371584949906,0.3024897864011384,0.3186849918404369,0.2853952047454262,0.2923527964072903,0.3081675816313862,0.3097290061681394,0.3160316994468485,0.3045458047223354,0.3218905505855007,0.3066117036499355,0.3139206097002734,0.28985515105829607
197.3,0.079484430795716,0.0839275692638027,0.0828029982375689,0.0797868008893797,0.0796545042120024,0.0834316448576412,0.105927147582569,0.1030855507722764,0.1051047644509524,0.1653219939837406,0.1855838680648475,0.1767504780621513,0.2092758910775847,0.2011007218193364,0.2209440114331837,0.2330957606684827,0.2463179506957959,0.2493240736503827,0.250778931108468,0.2640389962174203,0.276912385361152,0.2732373332520897,0.2772101206086377,0.2615325194054089,0.2923323684729195,0.3012745753453785,0.2832987061774683,0.3012116844979944,0.3180591120147926,0.2865121484837618,0.2925174133202979,0.3083521246825303,0.3088323138147038,0.3138909303065682,0.3057997823596992,0.3232269455328566,0.3078404578492638,0.313599317606932,0.2894431466419561
197.9,0.0807978587034882,0.0838698507309908,0.0834564867555938,0.080200988761469,0.0814329675553245,0.0843965148598517,0.1081460179751194,0.1025368770463926,0.1055694507693693,0.165753765195167,0.1837348021688002,0.1765086795044075,0.2112759276139846,0.2015056042132603,0.2212710347036233,0.2322417223737575,0.2462200546804061,0.251275968666899,0.2492905404254884,0.2650915803210028,0.2761299100633597,0.2740278139084895,0.2767156333363629,0.2633262384859641,0.2921677170101172,0.3029285018574437,0.2844624881868084,0.3018093617862339,0.318327105064147,0.2860165508368306,0.2920462373377873,0.3073715378497668,0.3108447623909949,0.3157545551636117,0.3063662849497233,0.3248915269031003,0.3078750117495248,0.3151777845379381,0.2903494924611942
198.4,0.0796997332920072,0.0835122980608134,0.0817128977784263,0.0788161747190553,0.08167587397506,0.0826580524006252,0.1069613068756524,0.1030159945727844,0.1061184444925684,0.1637020257943777,0.1813152519418022,0.1752573152033791,0.2122907869506262,0.202499821611346,0.2178270679243825,0.2321941138298646,0.2457004128707715,0.248844302025107,0.2474321444110367,0.2657622632875195,0.2718284684299816,0.2717137529981678,0.2777769808574966,0.2633649973582037,0.2927137562330457,0.3013758810652689,0.2848412195841915,0.3002109657575532,0.3174169012748347,0.289057922344709,0.2927739177647924,0.3072170553448323,0.3106217715376312,0.3138639008466976,0.3057260948591348,0.3238025025871483,0.3087131049359122,0.3145278496751485,0.29001386190541517
199.0,0.0803331438659248,0.0810645253740365,0.0823106330411209,0.0800409600355138,0.0821638438927709,0.080918160723905,0.1060720275658927,0.101905201263256,0.1050652327633908,0.1627226199131762,0.1818660404137117,0.1761796839997195,0.2120648510600083,0.2003482882126329,0.2172418184957684,0.2325308322419496,0.2477326888852028,0.2503188501474925,0.2503188455050772,0.2677401974452792,0.2744291710864881,0.2707884989233537,0.2801795305910971,0.2629293634797959,0.2951372048311794,0.3012918864257126,0.284250614190767,0.302021792398792,0.3165045794181752,0.290607419561227,0.2929856061193429,0.3060580115742363,0.3148712645340056,0.313994439864064,0.3040963275074019,0.3242514542843643,0.3075350759134612,0.316378714285607,0.29203278534225263
